date,open,high,low,close,volume
2015-01-01 00:00:00,20085.95,20131.5,20018.09,20057.59,0
2015-01-02 00:00:00,20065.8,20213.2,20065.8,20142.65,0
2015-01-05 00:00:00,20176.25,20286.75,20138.75,20184.84,0
2015-01-06 00:00:00,20169.7,20169.7,19817.9,19863.34,0
2015-01-07 00:00:00,19784.05,20069.25,19748.8,19841.09,0
2015-01-08 00:00:00,19947.84,20284.7,19947.84,20244.15,0
2015-01-09 00:00:00,20295.09,20413.2,20088.3,20286.65,0
2015-01-12 00:00:00,20332.59,20558.75,20318.2,20517.8,0
2015-01-13 00:00:00,20563.45,20702.75,20464.8,20603.0,0
2015-01-14 00:00:00,20628.45,20628.45,20202.5,20455.8,0
2015-01-15 00:00:00,20733.09,20837.65,20545.75,20770.0,0
2015-01-16 00:00:00,20837.15,21000.0,20709.2,20969.59,0
2015-01-19 00:00:00,21009.6,21009.6,20678.8,20728.4,0
2015-01-20 00:00:00,20749.09,21128.45,20644.55,21091.15,0
2015-01-21 00:00:00,21176.3,21176.3,20524.45,20673.9,0
2015-01-22 00:00:00,20696.5,20980.7,20574.15,20670.8,0
2015-01-23 00:00:00,20801.09,20896.65,20686.65,20744.2,0
2015-01-27 00:00:00,20767.34,21019.75,20750.8,20985.6,0
2015-01-28 00:00:00,20963.0,21053.8,20888.15,21027.85,0
2015-01-29 00:00:00,21035.9,21355.15,20939.9,21293.1,0
2015-01-30 00:00:00,21303.1,21354.2,21018.05,21165.75,0
2015-02-02 00:00:00,21165.75,21185.7,20797.6,20840.2,0
2015-02-03 00:00:00,20840.2,21117.4,20840.2,21029.8,0
2015-02-04 00:00:00,21052.8,21253.45,20910.35,20991.45,0
2015-02-05 00:00:00,20991.45,21248.0,20909.25,21093.95,0
2015-02-06 00:00:00,21093.95,21327.15,21010.7,21286.2,0
2015-02-09 00:00:00,21286.2,21286.2,20957.75,20995.1,0
2015-02-10 00:00:00,20995.1,21247.3,20956.65,21069.5,0
2015-02-11 00:00:00,21069.5,21320.75,21020.8,21252.15,0
2015-02-12 00:00:00,21252.15,21351.45,21023.05,21224.2,0
2015-02-13 00:00:00,21224.2,21660.0,21224.2,21616.45,0
2015-02-16 00:00:00,21616.45,22067.85,21606.7,22009.0,0
2015-02-18 00:00:00,22009.0,22460.2,21846.45,22195.75,0
2015-02-19 00:00:00,22195.75,22255.45,21759.4,21989.35,0
2015-02-20 00:00:00,21989.35,22211.75,21816.25,22149.95,0
2015-02-23 00:00:00,22149.95,22294.95,21870.15,21902.95,0
2015-02-24 00:00:00,21902.95,22278.05,21885.1,22231.85,0
2015-02-25 00:00:00,22231.85,22333.8,22132.65,22295.15,0
2015-02-26 00:00:00,22295.15,22329.55,21946.8,22070.9,0
2015-02-27 00:00:00,22070.9,22141.6,21691.9,22063.95,0
2015-02-28 00:00:00,22063.95,22716.7,20702.6,21102.35,0
2015-03-02 00:00:00,21102.35,21102.35,20539.2,20648.65,0
2015-03-03 00:00:00,20648.65,20732.1,20540.35,20661.4,0
