date,open,high,low,close,volume
2015-01-01 00:00:00,8613.15,8656.35,8599.35,8630.95,0
2015-01-02 00:00:00,8632.25,8720.35,8632.25,8668.65,0
2015-01-05 00:00:00,8656.75,8719.75,8639.2,8651.5,0
2015-01-06 00:00:00,8589.35,8596.04,8272.7,8304.0,0
2015-01-07 00:00:00,8299.95,8434.9,8270.79,8404.9,0
2015-01-08 00:00:00,8471.65,8497.7,8400.65,8450.5,0
2015-01-09 00:00:00,8517.35,8560.35,8396.04,8548.4,0
2015-01-12 00:00:00,8552.6,8552.6,8408.75,8463.7,0
2015-01-13 00:00:00,8469.65,8483.7,8352.7,8374.79,0
2015-01-14 00:00:00,8376.9,8409.54,8306.04,8335.0,0
2015-01-15 00:00:00,8405.25,8592.1,8405.25,8542.25,0
2015-01-16 00:00:00,8502.95,8623.15,8458.54,8589.4,0
2015-01-19 00:00:00,8599.6,8687.6,8541.0,8655.65,0
2015-01-20 00:00:00,8701.29,8782.9,8661.95,8763.35,0
2015-01-21 00:00:00,8772.6,8774.9,8700.0,8766.45,0
2015-01-22 00:00:00,8762.35,8769.54,8640.15,8693.0,0
2015-01-23 00:00:00,8749.9,8785.9,8664.54,8748.45,0
2015-01-27 00:00:00,8781.15,8796.6,8705.9,8765.54,0
2015-01-28 00:00:00,8754.15,8873.15,8740.7,8852.5,0
2015-01-29 00:00:00,8846.35,8990.79,8828.25,8956.54,0
2015-01-30 00:00:00,8968.95,9002.0,8881.75,8920.65,0
2015-02-02 00:00:00,8920.65,8969.6,8876.8,8887.4,0
2015-02-03 00:00:00,8887.4,9061.1,8887.4,9027.35,0
2015-02-04 00:00:00,9037.15,9121.65,9033.05,9050.2,0
2015-02-05 00:00:00,9050.2,9077.4,8877.0,8910.85,0
2015-02-06 00:00:00,8910.85,8946.4,8764.25,8808.7,0
2015-02-09 00:00:00,8808.7,8808.7,8690.0,8708.2,0
2015-02-10 00:00:00,8708.2,8768.5,8543.75,8652.55,0
2015-02-11 00:00:00,8652.55,8747.6,8645.2,8721.65,0
2015-02-12 00:00:00,8721.65,8865.9,8660.7,8821.4,0
2015-02-13 00:00:00,8821.4,8864.2,8780.65,8832.1,0
2015-02-16 00:00:00,8832.1,8925.95,8776.45,8790.0,0
2015-02-18 00:00:00,8790.0,8866.6,8761.8,8806.5,0
2015-02-19 00:00:00,8806.5,8850.3,8700.35,8831.5,0
2015-02-20 00:00:00,8831.5,8831.5,8659.7,8669.8,0
2015-02-23 00:00:00,8669.8,8695.6,8527.4,8551.45,0
2015-02-24 00:00:00,8551.45,8579.95,8432.5,8470.0,0
2015-02-25 00:00:00,8470.0,8593.85,8454.55,8467.0,0
2015-02-26 00:00:00,8467.0,8536.95,8420.15,8506.6,0
2015-02-27 00:00:00,8506.6,8679.8,8506.6,8661.05,0
2015-02-28 00:00:00,8661.05,8748.65,8585.7,8696.15,0
2015-03-02 00:00:00,8696.15,8790.75,8666.35,8711.7,0
2015-03-03 00:00:00,8711.7,8893.2,8688.95,8861.85,0
2015-03-04 00:00:00,8861.85,8928.85,8699.65,8746.05,0
2015-03-05 00:00:00,8746.05,8765.35,8675.15,8743.25,0
2015-03-09 00:00:00,8743.25,8743.25,8529.0,8551.5,0
2015-03-10 00:00:00,8551.5,8568.0,8417.75,8465.95,0
2015-03-11 00:00:00,8465.95,8509.6,8413.4,8430.9,0
2015-03-12 00:00:00,8430.9,8565.0,8430.9,8543.05,0
2015-03-13 00:00:00,8543.05,8587.95,8415.15,8430.6,0
2015-03-16 00:00:00,8387.75,8390.3,8350.2,8364.05,0
2015-03-17 00:00:00,8364.05,8490.9,8361.2,8468.95,0
2015-03-18 00:00:00,8468.95,8499.5,8426.95,8476.75,0
