date,open,high,low,close,volume
2015-01-01 00:00:00,5816.0,5816.0,5816.0,5816.0,0
2015-01-02 00:00:00,5839.4,5839.4,5839.4,5839.4,0
2015-01-05 00:00:00,5824.3,5824.3,5824.3,5824.3,0
2015-01-06 00:00:00,5672.3,5672.3,5672.3,5672.3,0
2015-01-07 00:00:00,5658.3,5658.3,5658.3,5658.3,0
2015-01-08 00:00:00,5729.3,5729.3,5729.3,5729.3,0
2015-01-09 00:00:00,5828.9,5828.9,5828.9,5828.9,0
2015-01-12 00:00:00,5842.4,5842.4,5842.4,5842.4,0
2015-01-13 00:00:00,5850.8,5850.8,5850.8,5850.8,0
2015-01-14 00:00:00,5796.9,5796.9,5796.9,5796.9,0
2015-01-15 00:00:00,5820.1,5820.1,5820.1,5820.1,0
2015-01-16 00:00:00,5897.4,5897.4,5897.4,5897.4,0
2015-01-19 00:00:00,5972.2,5972.2,5972.2,5972.2,0
2015-01-20 00:00:00,5999.8,5999.8,5999.8,5999.8,0
2015-01-21 00:00:00,6015.7,6015.7,6015.7,6015.7,0
2015-01-22 00:00:00,6111.3,6111.3,6111.3,6111.3,0
2015-01-23 00:00:00,6138.5,6138.5,6138.5,6138.5,0
2015-01-27 00:00:00,6153.4,6153.4,6153.4,6153.4,0
2015-01-28 00:00:00,6166.9,6166.9,6166.9,6166.9,0
2015-01-29 00:00:00,6228.4,6228.4,6228.4,6228.4,0
2015-01-30 00:00:00,6192.5,6192.5,6192.5,6192.5,0
2015-02-02 00:00:00,6174.3,6174.3,6174.3,6174.3,0
2015-02-03 00:00:00,6111.1,6111.1,6111.1,6111.1,0
2015-02-04 00:00:00,6160.2,6160.2,6160.2,6160.2,0
2015-02-05 00:00:00,6105.6,6105.6,6105.6,6105.6,0
2015-02-06 00:00:00,5997.8,5997.8,5997.8,5997.8,0
2015-02-09 00:00:00,5983.3,5983.3,5983.3,5983.3,0
2015-02-10 00:00:00,5987.6,5987.6,5987.6,5987.6,0
2015-02-11 00:00:00,6065.2,6065.2,6065.2,6065.2,0
2015-02-12 00:00:00,6170.8,6170.8,6170.8,6170.8,0
2015-02-13 00:00:00,6268.2,6268.2,6268.2,6268.2,0
2015-02-16 00:00:00,6218.9,6218.9,6218.9,6218.9,0
2015-02-18 00:00:00,6256.3,6256.3,6256.3,6256.3,0
2015-02-19 00:00:00,6248.5,6248.5,6248.5,6248.5,0
2015-02-20 00:00:00,6253.3,6253.3,6253.3,6253.3,0
2015-02-23 00:00:00,6209.2,6209.2,6209.2,6209.2,0
2015-02-24 00:00:00,6219.0,6219.0,6219.0,6219.0,0
2015-02-25 00:00:00,6150.4,6150.4,6150.4,6150.4,0
2015-02-26 00:00:00,6077.9,6077.9,6077.9,6077.9,0
2015-02-27 00:00:00,6152.4,6152.4,6152.4,6152.4,0
2015-02-28 00:00:00,6269.7,6269.7,6269.7,6269.7,0
2015-03-02 00:00:00,6388.0,6388.0,6388.0,6388.0,0
2015-03-03 00:00:00,6471.3,6471.3,6471.3,6471.3,0
2015-03-04 00:00:00,6542.1,6542.1,6542.1,6542.1,0
2015-03-05 00:00:00,6696.7,6696.7,6696.7,6696.7,0
2015-03-09 00:00:00,6707.9,6707.9,6707.9,6707.9,0
2015-03-10 00:00:00,6696.0,6696.0,6696.0,6696.0,0
2015-03-11 00:00:00,6647.8,6647.8,6647.8,6647.8,0
2015-03-12 00:00:00,6724.0,6724.0,6724.0,6724.0,0
2015-03-13 00:00:00,6639.6,6639.6,6639.6,6639.6,0
2015-03-16 00:00:00,6657.6,6657.6,6657.6,6657.6,0
2015-03-17 00:00:00,6783.4,6783.4,6783.4,6783.4,0
2015-03-18 00:00:00,6791.0,6791.0,6791.0,6791.0,0
2015-03-19 00:00:00,6823.1,6823.1,6823.1,6823.1,0
2015-03-20 00:00:00,6716.4,6716.4,6716.4,6716.4,0
2015-03-23 00:00:00,6704.8,6704.8,6704.8,6704.8,0
2015-03-24 00:00:00,6818.9,6818.9,6818.9,6818.9,0
2015-03-25 00:00:00,6850.8,6850.8,6850.8,6850.8,0
2015-03-26 00:00:00,6721.3,6721.3,6721.3,6721.3,0
2015-03-27 00:00:00,6678.0,6678.0,6678.0,6678.0,0
2015-03-30 00:00:00,6741.1,6741.1,6741.1,6741.1,0
2015-03-31 00:00:00,6819.9,6819.9,6819.9,6819.9,0
2015-04-01 00:00:00,6962.8,6962.8,6962.8,6962.8,0
2015-04-06 00:00:00,7289.9,7289.9,7289.9,7289.9,0
2015-04-07 00:00:00,7280.9,7280.9,7280.9,7280.9,0
2015-04-08 00:00:00,7312.4,7312.4,7312.4,7312.4,0
2015-04-09 00:00:00,7167.0,7167.0,7167.0,7167.0,0
2015-04-10 00:00:00,7156.0,7156.0,7156.0,7156.0,0
2015-04-13 00:00:00,7261.2,7261.2,7261.2,7261.2,0
2015-04-15 00:00:00,7143.8,7143.8,7143.8,7143.8,0
2015-04-16 00:00:00,7032.6,7032.6,7032.6,7032.6,0
2015-04-17 00:00:00,6809.5,6809.5,6809.5,6809.5,0
2015-04-20 00:00:00,6761.0,6761.0,6761.0,6761.0,0
2015-04-21 00:00:00,6529.8,6529.8,6529.8,6529.8,0
2015-04-22 00:00:00,6616.7,6616.7,6616.7,6616.7,0
2015-04-23 00:00:00,6555.1,6555.1,6555.1,6555.1,0
2015-04-24 00:00:00,6500.2,6500.2,6500.2,6500.2,0
2015-04-27 00:00:00,6300.4,6300.4,6300.4,6300.4,0
2015-04-28 00:00:00,6333.5,6333.5,6333.5,6333.5,0
2015-04-29 00:00:00,6372.5,6372.5,6372.5,6372.5,0
2015-04-30 00:00:00,6377.1,6377.1,6377.1,6377.1,0
2015-05-04 00:00:00,6532.1,6532.1,6532.1,6532.1,0
2015-05-05 00:00:00,6561.1,6561.1,6561.1,6561.1,0
2015-05-06 00:00:00,6376.9,6376.9,6376.9,6376.9,0
2015-05-07 00:00:00,6288.0,6288.0,6288.0,6288.0,0
2015-05-08 00:00:00,6399.9,6399.9,6399.9,6399.9,0
2015-05-11 00:00:00,6508.6,6508.6,6508.6,6508.6,0
2015-05-12 00:00:00,6469.1,6469.1,6469.1,6469.1,0
2015-05-13 00:00:00,6488.5,6488.5,6488.5,6488.5,0
2015-05-14 00:00:00,6489.0,6489.0,6489.0,6489.0,0
2015-05-15 00:00:00,6522.4,6522.4,6522.4,6522.4,0
2015-05-18 00:00:00,6620.9,6620.9,6620.9,6620.9,0
2015-05-19 00:00:00,6640.2,6640.2,6640.2,6640.2,0
2015-05-20 00:00:00,6659.6,6659.6,6659.6,6659.6,0
2015-05-21 00:00:00,6673.2,6673.2,6673.2,6673.2,0
2015-05-22 00:00:00,6731.6,6731.6,6731.6,6731.6,0
2015-05-25 00:00:00,6687.8,6687.8,6687.8,6687.8,0
2015-05-26 00:00:00,6664.0,6664.0,6664.0,6664.0,0
2015-05-27 00:00:00,6653.2,6653.2,6653.2,6653.2,0
2015-05-28 00:00:00,6556.1,6556.1,6556.1,6556.1,0
2015-05-29 00:00:00,6664.3,6664.3,6664.3,6664.3,0
2015-06-01 00:00:00,6494.5,6494.5,6494.5,6494.5,0
2015-06-02 00:00:00,6396.4,6396.4,6396.4,6396.4,0
2015-06-03 00:00:00,6313.7,6313.7,6313.7,6313.7,0
2015-06-04 00:00:00,6265.6,6265.6,6265.6,6265.6,0
2015-06-05 00:00:00,6301.8,6301.8,6301.8,6301.8,0
2015-06-08 00:00:00,6235.5,6235.5,6235.5,6235.5,0
2015-06-09 00:00:00,6138.5,6138.5,6138.5,6138.5,0
2015-06-10 00:00:00,6199.4,6199.4,6199.4,6199.4,0
2015-06-11 00:00:00,6110.2,6110.2,6110.2,6110.2,0
2015-06-12 00:00:00,6115.6,6115.6,6115.6,6115.6,0
2015-06-15 00:00:00,6167.6,6167.6,6167.6,6167.6,0
2015-06-16 00:00:00,6182.0,6182.0,6182.0,6182.0,0
2015-06-17 00:00:00,6293.3,6293.3,6293.3,6293.3,0
2015-06-18 00:00:00,6384.0,6384.0,6384.0,6384.0,0
2015-06-19 00:00:00,6393.0,6393.0,6393.0,6393.0,0
2015-06-22 00:00:00,6432.8,6432.8,6432.8,6432.8,0
2015-06-23 00:00:00,6444.9,6444.9,6444.9,6444.9,0
2015-06-24 00:00:00,6489.4,6489.4,6489.4,6489.4,0
2015-06-25 00:00:00,6499.6,6499.6,6499.6,6499.6,0
2015-06-26 00:00:00,6527.7,6527.7,6527.7,6527.7,0
2015-06-29 00:00:00,6447.8,6447.8,6447.8,6447.8,0
2015-06-30 00:00:00,6586.2,6586.2,6586.2,6586.2,0
2015-07-01 00:00:00,6620.1,6620.1,6620.1,6620.1,0
2015-07-02 00:00:00,6588.5,6588.5,6588.5,6588.5,0
2015-07-03 00:00:00,6619.6,6619.6,6619.6,6619.6,0
2015-07-06 00:00:00,6722.2,6722.2,6722.2,6722.2,0
2015-07-07 00:00:00,6741.8,6741.8,6741.8,6741.8,0
2015-07-08 00:00:00,6690.8,6690.8,6690.8,6690.8,0
2015-07-09 00:00:00,6693.6,6693.6,6693.6,6693.6,0
2015-07-10 00:00:00,6765.0,6765.0,6765.0,6765.0,0
2015-07-13 00:00:00,6847.0,6847.0,6847.0,6847.0,0
2015-07-14 00:00:00,6894.0,6894.0,6894.0,6894.0,0
2015-07-15 00:00:00,6957.7,6957.7,6957.7,6957.7,0
2015-07-16 00:00:00,7036.1,7036.1,7036.1,7036.1,0
2015-07-17 00:00:00,7074.3,7074.3,7074.3,7074.3,0
2015-07-20 00:00:00,7092.2,7092.2,7092.2,7092.2,0
2015-07-21 00:00:00,6647.5,6647.5,6647.5,6647.5,0
2015-07-22 00:00:00,6716.0,6716.0,6716.0,6716.0,0
2015-07-23 00:00:00,6667.4,6667.4,6667.4,6667.4,0
2015-07-24 00:00:00,6642.5,6642.5,6642.5,6642.5,0
2015-07-27 00:00:00,6562.3,6562.3,6562.3,6562.3,0
2015-07-28 00:00:00,6492.5,6492.5,6492.5,6492.5,0
2015-07-29 00:00:00,6523.1,6523.1,6523.1,6523.1,0
2015-07-30 00:00:00,6572.1,6572.1,6572.1,6572.1,0
2015-07-31 00:00:00,6714.7,6714.7,6714.7,6714.7,0
2015-08-03 00:00:00,6732.3,6732.3,6732.3,6732.3,0
2015-08-04 00:00:00,6726.8,6726.8,6726.8,6726.8,0
2015-08-05 00:00:00,6835.8,6835.8,6835.8,6835.8,0
2015-08-06 00:00:00,6912.3,6912.3,6912.3,6912.3,0
2015-08-07 00:00:00,6888.7,6888.7,6888.7,6888.7,0
2015-08-10 00:00:00,6881.8,6881.8,6881.8,6881.8,0
2015-08-11 00:00:00,6880.1,6880.1,6880.1,6880.1,0
2015-08-12 00:00:00,6929.2,6929.2,6929.2,6929.2,0
2015-08-13 00:00:00,6994.4,6994.4,6994.4,6994.4,0
2015-08-14 00:00:00,7119.8,7119.8,7119.8,7119.8,0
2015-08-17 00:00:00,7108.0,7108.0,7108.0,7108.0,0
2015-08-18 00:00:00,7055.2,7055.2,7055.2,7055.2,0
2015-08-19 00:00:00,7235.0,7235.0,7235.0,7235.0,0
2015-08-20 00:00:00,7279.1,7279.1,7279.1,7279.1,0
2015-08-21 00:00:00,7279.7,7279.7,7279.7,7279.7,0
2015-08-24 00:00:00,6807.6,6807.6,6807.6,6807.6,0
2015-08-25 00:00:00,6880.5,6880.5,6880.5,6880.5,0
2015-08-26 00:00:00,6802.7,6802.7,6802.7,6802.7,0
2015-08-27 00:00:00,6993.7,6993.7,6993.7,6993.7,0
2015-08-28 00:00:00,6979.9,6979.9,6979.9,6979.9,0
2015-08-31 00:00:00,7111.3,7111.3,7111.3,7111.3,0
2015-09-01 00:00:00,7002.3,7002.3,7002.3,7002.3,0
2015-09-02 00:00:00,6925.1,6925.1,6925.1,6925.1,0
2015-09-03 00:00:00,6922.8,6922.8,6922.8,6922.8,0
2015-09-04 00:00:00,6754.5,6754.5,6754.5,6754.5,0
2015-09-07 00:00:00,6591.9,6591.9,6591.9,6591.9,0
2015-09-08 00:00:00,6643.9,6643.9,6643.9,6643.9,0
2015-09-09 00:00:00,6665.2,6665.2,6665.2,6665.2,0
2015-09-10 00:00:00,6655.7,6655.7,6655.7,6655.7,0
2015-09-11 00:00:00,6667.2,6667.2,6667.2,6667.2,0
2015-09-14 00:00:00,6752.9,6752.9,6752.9,6752.9,0
2015-09-15 00:00:00,6747.8,6747.8,6747.8,6747.8,0
2015-09-16 00:00:00,6803.6,6803.6,6803.6,6803.6,0
2015-09-18 00:00:00,6869.2,6869.2,6869.2,6869.2,0
2015-09-21 00:00:00,6859.1,6859.1,6859.1,6859.1,0
2015-09-22 00:00:00,6829.1,6829.1,6829.1,6829.1,0
2015-09-23 00:00:00,6864.2,6864.2,6864.2,6864.2,0
2015-09-24 00:00:00,6917.5,6917.5,6917.5,6917.5,0
2015-09-28 00:00:00,6926.3,6926.3,6926.3,6926.3,0
2015-09-29 00:00:00,6858.3,6858.3,6858.3,6858.3,0
2015-09-30 00:00:00,6977.3,6977.3,6977.3,6977.3,0
2015-10-01 00:00:00,7084.1,7084.1,7084.1,7084.1,0
2015-10-05 00:00:00,7105.0,7105.0,7105.0,7105.0,0
2015-10-06 00:00:00,7174.7,7174.7,7174.7,7174.7,0
2015-10-07 00:00:00,7186.9,7186.9,7186.9,7186.9,0
2015-10-08 00:00:00,7118.9,7118.9,7118.9,7118.9,0
2015-10-09 00:00:00,7151.2,7151.2,7151.2,7151.2,0
2015-10-12 00:00:00,7072.9,7072.9,7072.9,7072.9,0
2015-10-13 00:00:00,7070.6,7070.6,7070.6,7070.6,0
2015-10-14 00:00:00,7097.1,7097.1,7097.1,7097.1,0
