date,open,high,low,close,volume
2015-01-01 00:00:00,6766.1,6766.1,6766.1,6766.1,0
2015-01-02 00:00:00,6812.56,6812.56,6812.56,6812.56,0
2015-01-05 00:00:00,6906.36,6906.36,6906.36,6906.36,0
2015-01-06 00:00:00,6661.96,6661.96,6661.96,6661.96,0
2015-01-07 00:00:00,6703.66,6703.66,6703.66,6703.66,0
2015-01-08 00:00:00,6786.63,6786.63,6786.63,6786.63,0
2015-01-09 00:00:00,6843.11,6843.11,6843.11,6843.11,0
2015-01-12 00:00:00,6863.32,6863.32,6863.32,6863.32,0
2015-01-13 00:00:00,6813.57,6813.57,6813.57,6813.57,0
2015-01-14 00:00:00,6795.17,6795.17,6795.17,6795.17,0
2015-01-15 00:00:00,6857.5,6857.5,6857.5,6857.5,0
2015-01-16 00:00:00,6976.99,6976.99,6976.99,6976.99,0
2015-01-19 00:00:00,7154.87,7154.87,7154.87,7154.87,0
2015-01-20 00:00:00,7138.79,7138.79,7138.79,7138.79,0
2015-01-21 00:00:00,7222.09,7222.09,7222.09,7222.09,0
2015-01-22 00:00:00,7201.52,7201.52,7201.52,7201.52,0
2015-01-23 00:00:00,7180.18,7180.18,7180.18,7180.18,0
2015-01-27 00:00:00,7181.17,7181.17,7181.17,7181.17,0
2015-01-28 00:00:00,7340.87,7340.87,7340.87,7340.87,0
2015-01-29 00:00:00,7352.21,7352.21,7352.21,7352.21,0
2015-01-30 00:00:00,7217.12,7217.12,7217.12,7217.12,0
2015-02-02 00:00:00,7230.57,7230.57,7230.57,7230.57,0
2015-02-03 00:00:00,7226.09,7226.09,7226.09,7226.09,0
2015-02-04 00:00:00,7170.59,7170.59,7170.59,7170.59,0
2015-02-05 00:00:00,7061.45,7061.45,7061.45,7061.45,0
2015-02-06 00:00:00,6976.65,6976.65,6976.65,6976.65,0
2015-02-09 00:00:00,6896.94,6896.94,6896.94,6896.94,0
2015-02-10 00:00:00,6965.16,6965.16,6965.16,6965.16,0
2015-02-11 00:00:00,7040.44,7040.44,7040.44,7040.44,0
2015-02-12 00:00:00,7045.01,7045.01,7045.01,7045.01,0
2015-02-13 00:00:00,7123.18,7123.18,7123.18,7123.18,0
2015-02-16 00:00:00,7094.37,7094.37,7094.37,7094.37,0
2015-02-18 00:00:00,7186.43,7186.43,7186.43,7186.43,0
2015-02-19 00:00:00,7204.85,7204.85,7204.85,7204.85,0
2015-02-20 00:00:00,7218.38,7218.38,7218.38,7218.38,0
2015-02-23 00:00:00,7090.35,7090.35,7090.35,7090.35,0
2015-02-24 00:00:00,7098.38,7098.38,7098.38,7098.38,0
2015-02-25 00:00:00,7052.29,7052.29,7052.29,7052.29,0
2015-02-26 00:00:00,6992.87,6992.87,6992.87,6992.87,0
2015-02-27 00:00:00,7173.53,7173.53,7173.53,7173.53,0
2015-02-28 00:00:00,7104.27,7104.27,7104.27,7104.27,0
2015-03-02 00:00:00,7067.12,7067.12,7067.12,7067.12,0
2015-03-03 00:00:00,7106.92,7106.92,7106.92,7106.92,0
2015-03-04 00:00:00,7035.7,7035.7,7035.7,7035.7,0
2015-03-05 00:00:00,7037.06,7037.06,7037.06,7037.06,0
2015-03-09 00:00:00,7055.52,7055.52,7055.52,7055.52,0
2015-03-10 00:00:00,7131.44,7131.44,7131.44,7131.44,0
2015-03-11 00:00:00,7086.03,7086.03,7086.03,7086.03,0
2015-03-12 00:00:00,7229.71,7229.71,7229.71,7229.71,0
2015-03-13 00:00:00,7131.49,7131.49,7131.49,7131.49,0
2015-03-16 00:00:00,7181.03,7181.03,7181.03,7181.03,0
2015-03-17 00:00:00,7262.33,7262.33,7262.33,7262.33,0
2015-03-18 00:00:00,7274.37,7274.37,7274.37,7274.37,0
2015-03-19 00:00:00,7293.94,7293.94,7293.94,7293.94,0
2015-03-20 00:00:00,7205.84,7205.84,7205.84,7205.84,0
2015-03-23 00:00:00,7214.81,7214.81,7214.81,7214.81,0
2015-03-24 00:00:00,7214.37,7214.37,7214.37,7214.37,0
2015-03-25 00:00:00,7200.14,7200.14,7200.14,7200.14,0
2015-03-26 00:00:00,7166.73,7166.73,7166.73,7166.73,0
2015-03-27 00:00:00,7130.47,7130.47,7130.47,7130.47,0
2015-03-30 00:00:00,7198.45,7198.45,7198.45,7198.45,0
2015-03-31 00:00:00,7183.1,7183.1,7183.1,7183.1,0
2015-04-01 00:00:00,7212.15,7212.15,7212.15,7212.15,0
2015-04-06 00:00:00,7326.88,7326.88,7326.88,7326.88,0
2015-04-07 00:00:00,7375.47,7375.47,7375.47,7375.47,0
2015-04-08 00:00:00,7414.82,7414.82,7414.82,7414.82,0
2015-04-09 00:00:00,7386.09,7386.09,7386.09,7386.09,0
2015-04-10 00:00:00,7434.83,7434.83,7434.83,7434.83,0
2015-04-13 00:00:00,7507.48,7507.48,7507.48,7507.48,0
2015-04-15 00:00:00,7471.92,7471.92,7471.92,7471.92,0
2015-04-16 00:00:00,7416.15,7416.15,7416.15,7416.15,0
2015-04-17 00:00:00,7296.65,7296.65,7296.65,7296.65,0
2015-04-20 00:00:00,7279.68,7279.68,7279.68,7279.68,0
2015-04-21 00:00:00,7253.08,7253.08,7253.08,7253.08,0
2015-04-22 00:00:00,7266.9,7266.9,7266.9,7266.9,0
2015-04-23 00:00:00,7329.88,7329.88,7329.88,7329.88,0
2015-04-24 00:00:00,7101.81,7101.81,7101.81,7101.81,0
2015-04-27 00:00:00,6923.94,6923.94,6923.94,6923.94,0
2015-04-28 00:00:00,6970.77,6970.77,6970.77,6970.77,0
2015-04-29 00:00:00,7034.39,7034.39,7034.39,7034.39,0
2015-04-30 00:00:00,7028.39,7028.39,7028.39,7028.39,0
2015-05-04 00:00:00,7162.84,7162.84,7162.84,7162.84,0
2015-05-05 00:00:00,7165.25,7165.25,7165.25,7165.25,0
2015-05-06 00:00:00,7019.91,7019.91,7019.91,7019.91,0
2015-05-07 00:00:00,6912.58,6912.58,6912.58,6912.58,0
2015-05-08 00:00:00,6849.86,6849.86,6849.86,6849.86,0
2015-05-11 00:00:00,7016.4,7016.4,7016.4,7016.4,0
2015-05-12 00:00:00,6920.45,6920.45,6920.45,6920.45,0
2015-05-13 00:00:00,6950.21,6950.21,6950.21,6950.21,0
