date,open,high,low,close,volume
2015-01-01 00:00:00,7454.75,7463.2,7420.55,7449.95,0
2015-01-02 00:00:00,7452.8,7625.4,7452.8,7611.7,0
2015-01-05 00:00:00,7637.75,7645.0,7562.65,7575.25,0
2015-01-06 00:00:00,7519.9,7519.9,7290.55,7309.55,0
2015-01-07 00:00:00,7286.55,7329.8,7240.1,7263.8,0
2015-01-08 00:00:00,7373.35,7443.75,7335.4,7424.9,0
2015-01-09 00:00:00,7473.5,7488.7,7338.75,7391.6,0
2015-01-12 00:00:00,7387.0,7450.6,7339.8,7438.65,0
2015-01-13 00:00:00,7470.45,7477.15,7372.85,7401.6,0
2015-01-14 00:00:00,7394.95,7432.25,7332.4,7364.45,0
2015-01-15 00:00:00,7620.55,7726.6,7565.9,7697.1,0
2015-01-16 00:00:00,7715.8,7723.45,7651.8,7697.3,0
2015-01-19 00:00:00,7735.65,7761.65,7705.15,7731.85,0
2015-01-20 00:00:00,7749.0,7936.3,7749.0,7921.9,0
2015-01-21 00:00:00,7946.0,8029.35,7945.75,7976.7,0
2015-01-22 00:00:00,7992.15,8009.6,7955.45,7995.5,0
2015-01-23 00:00:00,8072.95,8148.9,8024.85,8046.3,0
2015-01-27 00:00:00,8097.65,8259.35,8064.85,8239.2,0
2015-01-28 00:00:00,8238.1,8390.54,8210.1,8269.25,0
2015-01-29 00:00:00,8259.04,8265.54,8173.9,8248.35,0
2015-01-30 00:00:00,8286.65,8286.65,7949.1,7987.7,0
2015-02-02 00:00:00,7987.7,8082.05,7898.7,8025.25,0
2015-02-03 00:00:00,8025.25,8056.4,7800.6,7813.5,0
2015-02-04 00:00:00,7823.6,7835.2,7720.3,7747.75,0
2015-02-05 00:00:00,7747.75,7910.75,7690.9,7729.0,0
2015-02-06 00:00:00,7729.0,7778.8,7665.8,7690.75,0
2015-02-09 00:00:00,7690.75,7690.75,7549.4,7561.1,0
2015-02-10 00:00:00,7561.1,7748.8,7486.1,7638.6,0
2015-02-11 00:00:00,7638.6,7747.55,7638.6,7688.95,0
