date,open,high,low,close,volume
2015-01-01 00:00:00,3227.15,3227.15,3227.15,3227.15,0
2015-01-02 00:00:00,3245.92,3245.92,3245.92,3245.92,0
2015-01-05 00:00:00,3211.73,3211.73,3211.73,3211.73,0
2015-01-06 00:00:00,3137.1,3137.1,3137.1,3137.1,0
2015-01-07 00:00:00,3159.84,3159.84,3159.84,3159.84,0
2015-01-08 00:00:00,3186.7,3186.7,3186.7,3186.7,0
2015-01-09 00:00:00,3220.35,3220.35,3220.35,3220.35,0
2015-01-12 00:00:00,3235.24,3235.24,3235.24,3235.24,0
2015-01-13 00:00:00,3246.34,3246.34,3246.34,3246.34,0
2015-01-14 00:00:00,3244.22,3244.22,3244.22,3244.22,0
2015-01-15 00:00:00,3271.44,3271.44,3271.44,3271.44,0
2015-01-16 00:00:00,3279.57,3279.57,3279.57,3279.57,0
2015-01-19 00:00:00,3302.63,3302.63,3302.63,3302.63,0
2015-01-20 00:00:00,3313.47,3313.47,3313.47,3313.47,0
2015-01-21 00:00:00,3340.15,3340.15,3340.15,3340.15,0
2015-01-22 00:00:00,3337.94,3337.94,3337.94,3337.94,0
2015-01-23 00:00:00,3369.63,3369.63,3369.63,3369.63,0
2015-01-27 00:00:00,3372.04,3372.04,3372.04,3372.04,0
2015-01-28 00:00:00,3372.1,3372.1,3372.1,3372.1,0
2015-01-29 00:00:00,3356.55,3356.55,3356.55,3356.55,0
2015-01-30 00:00:00,3353.14,3353.14,3353.14,3353.14,0
2015-02-02 00:00:00,3384.66,3384.66,3384.66,3384.66,0
2015-02-03 00:00:00,3409.78,3409.78,3409.78,3409.78,0
2015-02-04 00:00:00,3397.49,3397.49,3397.49,3397.49,0
2015-02-05 00:00:00,3397.76,3397.76,3397.76,3397.76,0
2015-02-06 00:00:00,3386.89,3386.89,3386.89,3386.89,0
2015-02-09 00:00:00,3355.74,3355.74,3355.74,3355.74,0
2015-02-10 00:00:00,3333.44,3333.44,3333.44,3333.44,0
2015-02-11 00:00:00,3377.31,3377.31,3377.31,3377.31,0
2015-02-12 00:00:00,3430.1,3430.1,3430.1,3430.1,0
2015-02-13 00:00:00,3447.67,3447.67,3447.67,3447.67,0
2015-02-16 00:00:00,3477.78,3477.78,3477.78,3477.78,0
2015-02-18 00:00:00,3518.45,3518.45,3518.45,3518.45,0
2015-02-19 00:00:00,3497.29,3497.29,3497.29,3497.29,0
2015-02-20 00:00:00,3465.19,3465.19,3465.19,3465.19,0
2015-02-23 00:00:00,3444.67,3444.67,3444.67,3444.67,0
2015-02-24 00:00:00,3437.24,3437.24,3437.24,3437.24,0
2015-02-25 00:00:00,3448.83,3448.83,3448.83,3448.83,0
2015-02-26 00:00:00,3417.58,3417.58,3417.58,3417.58,0
2015-02-27 00:00:00,3465.19,3465.19,3465.19,3465.19,0
2015-02-28 00:00:00,3460.63,3460.63,3460.63,3460.63,0
2015-03-02 00:00:00,3452.21,3452.21,3452.21,3452.21,0
2015-03-03 00:00:00,3487.3,3487.3,3487.3,3487.3,0
2015-03-04 00:00:00,3474.21,3474.21,3474.21,3474.21,0
2015-03-05 00:00:00,3466.33,3466.33,3466.33,3466.33,0
2015-03-09 00:00:00,3407.04,3407.04,3407.04,3407.04,0
2015-03-10 00:00:00,3420.58,3420.58,3420.58,3420.58,0
2015-03-11 00:00:00,3463.61,3463.61,3463.61,3463.61,0
2015-03-12 00:00:00,3508.56,3508.56,3508.56,3508.56,0
2015-03-13 00:00:00,3488.81,3488.81,3488.81,3488.81,0
2015-03-16 00:00:00,3464.51,3464.51,3464.51,3464.51,0
2015-03-17 00:00:00,3479.97,3479.97,3479.97,3479.97,0
2015-03-18 00:00:00,3450.73,3450.73,3450.73,3450.73,0
2015-03-19 00:00:00,3425.27,3425.27,3425.27,3425.27,0
2015-03-20 00:00:00,3425.84,3425.84,3425.84,3425.84,0
2015-03-23 00:00:00,3390.94,3390.94,3390.94,3390.94,0
2015-03-24 00:00:00,3398.03,3398.03,3398.03,3398.03,0
2015-03-25 00:00:00,3401.08,3401.08,3401.08,3401.08,0
2015-03-26 00:00:00,3357.1,3357.1,3357.1,3357.1,0
2015-03-27 00:00:00,3308.08,3308.08,3308.08,3308.08,0
2015-03-30 00:00:00,3378.88,3378.88,3378.88,3378.88,0
2015-03-31 00:00:00,3391.31,3391.31,3391.31,3391.31,0
