date,open,high,low,close,volume
2015-01-01 00:00:00,2684.85,2700.1,2677.3,2697.15,0
2015-01-02 00:00:00,2701.0,2733.7,2701.0,2725.5,0
2015-01-05 00:00:00,2726.65,2739.85,2716.9,2721.1,0
2015-01-06 00:00:00,2704.05,2704.05,2614.44,2623.1,0
2015-01-07 00:00:00,2626.55,2629.8,2589.25,2616.8,0
2015-01-08 00:00:00,2644.4,2665.0,2634.15,2663.15,0
2015-01-09 00:00:00,2686.05,2687.0,2639.05,2662.8,0
2015-01-12 00:00:00,2665.9,2665.9,2631.4,2641.45,0
2015-01-13 00:00:00,2647.35,2666.4,2638.35,2646.05,0
2015-01-14 00:00:00,2650.45,2658.3,2619.85,2625.2,0
2015-01-15 00:00:00,2650.3,2693.35,2640.75,2682.7,0
2015-01-16 00:00:00,2679.15,2693.65,2670.2,2685.45,0
2015-01-19 00:00:00,2695.25,2712.3,2693.1,2699.05,0
2015-01-20 00:00:00,2711.6,2744.4,2711.0,2740.5,0
2015-01-21 00:00:00,2748.7,2750.0,2711.4,2734.2,0
2015-01-22 00:00:00,2739.2,2746.35,2722.8,2742.45,0
2015-01-23 00:00:00,2768.1,2770.4,2734.65,2766.95,0
2015-01-27 00:00:00,2770.25,2770.25,2742.05,2759.15,0
2015-01-28 00:00:00,2756.05,2779.5,2747.6,2764.4,0
2015-01-29 00:00:00,2754.25,2790.6,2747.05,2786.45,0
2015-01-30 00:00:00,2789.85,2798.65,2762.15,2776.95,0
2015-02-02 00:00:00,2774.25,2778.4,2756.1,2762.05,0
2015-02-03 00:00:00,2775.35,2795.1,2767.5,2777.4,0
2015-02-04 00:00:00,2789.75,2822.0,2784.85,2805.6,0
2015-02-05 00:00:00,2806.35,2806.35,2754.95,2763.1,0
2015-02-06 00:00:00,2756.6,2766.6,2728.6,2738.85,0
2015-02-09 00:00:00,2714.75,2720.4,2690.8,2694.05,0
2015-02-10 00:00:00,2681.1,2729.5,2676.7,2709.6,0
2015-02-11 00:00:00,2715.85,2745.75,2705.95,2739.95,0
2015-02-12 00:00:00,2753.1,2770.75,2732.7,2762.65,0
2015-02-13 00:00:00,2767.0,2788.35,2767.0,2783.75,0
2015-02-16 00:00:00,2792.25,2812.15,2769.1,2775.1,0
2015-02-18 00:00:00,2775.3,2786.0,2769.6,2776.45,0
2015-02-19 00:00:00,2783.85,2814.7,2758.45,2809.55,0
2015-02-20 00:00:00,2818.7,2818.95,2782.35,2786.65,0
2015-02-23 00:00:00,2796.7,2796.9,2751.4,2760.3,0
2015-02-24 00:00:00,2765.0,2767.55,2725.05,2734.25,0
2015-02-25 00:00:00,2749.4,2764.7,2725.15,2734.5,0
2015-02-26 00:00:00,2743.45,2745.9,2701.85,2721.25,0
2015-02-27 00:00:00,2734.6,2802.1,2734.6,2798.95,0
2015-02-28 00:00:00,2824.1,2826.5,2768.25,2797.85,0
2015-03-02 00:00:00,2814.95,2859.4,2813.45,2853.25,0
2015-03-03 00:00:00,2844.7,2863.8,2831.85,2859.8,0
2015-03-04 00:00:00,2879.7,2880.1,2795.4,2800.95,0
2015-03-05 00:00:00,2805.95,2812.15,2762.9,2777.8,0
2015-03-09 00:00:00,2772.9,2772.9,2711.0,2715.15,0
2015-03-10 00:00:00,2722.9,2728.5,2687.35,2699.35,0
2015-03-11 00:00:00,2700.7,2701.7,2670.05,2672.85,0
2015-03-12 00:00:00,2683.6,2714.25,2683.6,2711.6,0
2015-03-13 00:00:00,2728.65,2731.45,2666.65,2672.4,0
2015-03-16 00:00:00,2681.6,2681.6,2637.5,2647.05,0
2015-03-17 00:00:00,2663.95,2682.2,2645.6,2677.4,0
2015-03-18 00:00:00,2689.8,2689.8,2668.65,2674.45,0
2015-03-19 00:00:00,2693.15,2705.75,2661.95,2667.25,0
2015-03-20 00:00:00,2659.5,2659.5,2627.05,2635.0,0
2015-03-23 00:00:00,2638.9,2642.4,2623.4,2634.95,0
2015-03-24 00:00:00,2630.3,2646.35,2623.55,2631.05,0
2015-03-25 00:00:00,2640.0,2641.35,2611.0,2615.69,0
2015-03-26 00:00:00,2605.44,2611.65,2580.55,2584.8,0
2015-03-27 00:00:00,2597.75,2599.65,2556.15,2580.1,0
2015-03-30 00:00:00,2595.4,2629.8,2584.94,2623.25,0
2015-03-31 00:00:00,2641.1,2651.85,2621.7,2626.85,0
2015-04-01 00:00:00,2629.0,2649.05,2622.9,2645.8,0
2015-04-06 00:00:00,2655.4,2661.75,2642.2,2659.25,0
2015-04-07 00:00:00,2669.25,2699.0,2657.65,2695.55,0
2015-04-08 00:00:00,2704.3,2724.45,2700.0,2719.0,0
2015-04-09 00:00:00,2731.35,2739.35,2710.35,2737.4,0
2015-04-10 00:00:00,2736.6,2754.7,2735.65,2750.6,0
2015-04-13 00:00:00,2758.65,2765.2,2745.3,2763.45,0
2015-04-15 00:00:00,2765.9,2788.25,2746.75,2756.0,0
2015-04-16 00:00:00,2759.3,2769.85,2726.75,2751.55,0
2015-04-17 00:00:00,2754.1,2765.05,2737.7,2741.95,0
2015-04-20 00:00:00,2748.05,2748.05,2674.5,2688.6,0
2015-04-21 00:00:00,2693.25,2711.9,2666.8,2672.6,0
2015-04-22 00:00:00,2678.75,2690.95,2652.55,2684.8,0
2015-04-23 00:00:00,2701.65,2717.5,2670.4,2680.3,0
2015-04-24 00:00:00,2681.2,2681.2,2652.25,2664.2,0
2015-04-27 00:00:00,2669.3,2669.3,2623.1,2630.3,0
2015-04-28 00:00:00,2629.7,2659.65,2625.95,2652.35,0
2015-04-29 00:00:00,2649.65,2663.65,2631.95,2637.95,0
2015-04-30 00:00:00,2627.8,2638.8,2615.75,2624.45,0
2015-05-04 00:00:00,2641.3,2704.25,2636.45,2694.7,0
2015-05-05 00:00:00,2696.85,2723.1,2688.55,2720.25,0
2015-05-06 00:00:00,2710.8,2716.5,2625.2,2628.3,0
2015-05-07 00:00:00,2624.3,2626.6,2583.8,2604.55,0
2015-05-08 00:00:00,2622.05,2642.25,2620.19,2632.1,0
2015-05-11 00:00:00,2649.8,2688.2,2649.8,2684.9,0
2015-05-12 00:00:00,2687.25,2687.25,2601.5,2606.8,0
2015-05-13 00:00:00,2623.8,2644.6,2586.9,2632.4,0
2015-05-14 00:00:00,2634.6,2655.0,2619.15,2652.25,0
2015-05-15 00:00:00,2655.55,2664.55,2639.85,2648.1,0
2015-05-18 00:00:00,2658.45,2685.0,2654.65,2682.8,0
2015-05-19 00:00:00,2681.25,2698.05,2672.3,2686.05,0
2015-05-20 00:00:00,2694.65,2700.4,2679.8,2682.8,0
2015-05-21 00:00:00,2686.85,2686.85,2665.95,2682.35,0
2015-05-22 00:00:00,2692.7,2692.7,2673.85,2677.65,0
2015-05-25 00:00:00,2677.85,2680.0,2654.8,2657.65,0
